Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2013-04-24 00:41:24,VR2W-111023,A69-9002-13789,,1148105,3.0319,m
2013-04-24 00:59:21,VR2W-113963,A69-9002-13789,,1148105,0.3031,m
2013-04-24 01:00:30,VR2W-113963,A69-9002-13789,,1148105,1.5159,m
2013-04-24 01:35:09,VR2W-113963,A69-9002-13789,,1148105,0.3031,m
2013-04-24 01:36:26,VR2W-113963,A69-9002-13789,,1148105,5.4575,m
2013-04-24 02:09:05,VR2W-113963,A69-9002-13789,,1148105,0.9095,m
2013-04-24 02:41:15,VR2W-113963,A69-9002-13789,,1148105,6.6703,m
2013-04-24 02:42:37,VR2W-113963,A69-9002-13789,,1148105,7.8831,m
2013-04-24 02:45:40,VR2W-113963,A69-9002-13789,,1148105,3.6383,m
2013-04-24 03:49:09,VR2W-113963,A69-9002-13789,,1148105,4.5479,m
2013-04-24 03:50:15,VR2W-113963,A69-9002-13789,,1148105,6.6703,m
2013-04-24 04:04:22,VR2W-113963,A69-9002-13789,,1148105,7.8831,m
2013-04-24 04:17:59,VR2W-113963,A69-9002-13789,,1148105,5.1543,m
2013-04-24 04:19:34,VR2W-113963,A69-9002-13789,,1148105,1.2127,m
2013-04-24 09:10:52,VR2W-113963,A69-9002-13789,,1148105,5.4575,m
2013-04-24 09:13:30,VR2W-113963,A69-9002-13789,,1148105,11.5215,m
2013-04-24 09:18:55,VR2W-113963,A69-9002-13789,,1148105,3.3351,m
2013-04-24 09:21:40,VR2W-113963,A69-9002-13789,,1148105,5.1543,m
2013-04-24 09:42:43,VR2W-113963,A69-9002-13789,,1148105,3.6383,m
2013-04-24 09:46:22,VR2W-113963,A69-9002-13789,,1148105,4.5479,m
2013-04-24 09:58:22,VR2W-113963,A69-9002-13789,,1148105,5.1543,m
2013-04-24 09:59:48,VR2W-113963,A69-9002-13789,,1148105,4.8511,m
2013-04-24 10:00:55,VR2W-113963,A69-9002-13789,,1148105,5.4575,m
2013-04-24 10:02:13,VR2W-113963,A69-9002-13789,,1148105,3.3351,m
2013-04-24 10:10:20,VR2W-113963,A69-9002-13789,,1148105,4.5479,m
2013-04-24 10:26:59,VR2W-113963,A69-9002-13789,,1148105,4.5479,m
2013-04-24 10:30:13,VR2W-113963,A69-9002-13789,,1148105,10.0055,m
2013-04-24 10:31:38,VR2W-113963,A69-9002-13789,,1148105,9.702299999999999,m
2013-04-24 10:32:43,VR2W-113963,A69-9002-13789,,1148105,6.0639,m
2013-04-24 10:55:09,VR2W-113963,A69-9002-13789,,1148105,20.0111,m
2013-04-24 11:01:36,VR2W-113963,A69-9002-13789,,1148105,20.0111,m
2013-04-24 11:06:38,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 11:30:07,VR2W-113963,A69-9002-13789,,1148105,2.7287,m
2013-04-24 11:31:35,VR2W-113963,A69-9002-13789,,1148105,4.5479,m
2013-04-24 11:35:21,VR2W-113963,A69-9002-13789,,1148105,3.6383,m
2013-04-24 11:36:42,VR2W-113963,A69-9002-13789,,1148105,3.9415,m
2013-04-24 11:40:10,VR2W-113963,A69-9002-13789,,1148105,5.7607,m
2013-04-24 11:41:52,VR2W-113963,A69-9002-13789,,1148105,6.3671,m
2013-04-24 11:45:07,VR2W-113963,A69-9002-13789,,1148105,4.2447,m
2013-04-24 11:47:32,VR2W-113963,A69-9002-13789,,1148105,3.9415,m
2013-04-24 11:48:40,VR2W-113963,A69-9002-13789,,1148105,5.4575,m
2013-04-24 11:50:00,VR2W-113963,A69-9002-13789,,1148105,3.3351,m
2013-04-24 11:55:08,VR2W-113963,A69-9002-13789,,1148105,4.8511,m
2013-04-24 11:56:46,VR2W-113963,A69-9002-13789,,1148105,6.6703,m
2013-04-24 12:08:43,VR2W-113963,A69-9002-13789,,1148105,17.5855,m
2013-04-24 12:10:39,VR2W-113963,A69-9002-13789,,1148105,19.1015,m
2013-04-24 12:12:56,VR2W-113963,A69-9002-13789,,1148105,19.7079,m
2013-04-24 12:14:27,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 12:28:11,VR2W-113963,A69-9002-13789,,1148105,16.6759,m
2013-04-24 12:29:51,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 12:31:23,VR2W-113963,A69-9002-13789,,1148105,16.6759,m
2013-04-24 12:39:27,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 12:40:54,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 12:42:02,VR2W-113963,A69-9002-13789,,1148105,19.7079,m
2013-04-24 12:44:20,VR2W-113963,A69-9002-13789,,1148105,18.1919,m
2013-04-24 12:45:20,VR2W-113963,A69-9002-13789,,1148105,17.8887,m
2013-04-24 12:46:24,VR2W-113963,A69-9002-13789,,1148105,18.1919,m
2013-04-24 12:47:36,VR2W-113963,A69-9002-13789,,1148105,18.7983,m
2013-04-24 12:51:47,VR2W-113963,A69-9002-13789,,1148105,17.8887,m
2013-04-24 12:56:54,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 12:59:01,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 13:01:57,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 13:03:29,VR2W-113963,A69-9002-13789,,1148105,17.5855,m
2013-04-24 13:06:34,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 13:11:41,VR2W-113963,A69-9002-13789,,1148105,17.5855,m
2013-04-24 13:13:18,VR2W-113963,A69-9002-13789,,1148105,20.3143,m
2013-04-24 13:16:01,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 13:23:06,VR2W-113963,A69-9002-13789,,1148105,4.8511,m
2013-04-24 13:25:44,VR2W-113963,A69-9002-13789,,1148105,5.4575,m
2013-04-24 13:27:08,VR2W-113963,A69-9002-13789,,1148105,3.6383,m
2013-04-24 13:29:20,VR2W-113963,A69-9002-13789,,1148105,6.3671,m
2013-04-24 13:30:43,VR2W-113963,A69-9002-13789,,1148105,6.9735,m
2013-04-24 13:31:46,VR2W-113963,A69-9002-13789,,1148105,6.6703,m
2013-04-24 13:34:16,VR2W-113963,A69-9002-13789,,1148105,6.0639,m
2013-04-24 13:37:20,VR2W-113963,A69-9002-13789,,1148105,7.8831,m
2013-04-24 13:38:37,VR2W-113963,A69-9002-13789,,1148105,9.0959,m
2013-04-24 13:40:13,VR2W-113963,A69-9002-13789,,1148105,9.399100000000001,m
2013-04-24 13:41:40,VR2W-113963,A69-9002-13789,,1148105,11.5215,m
2013-04-24 13:46:50,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 13:48:58,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 13:51:53,VR2W-113963,A69-9002-13789,,1148105,21.2239,m
2013-04-24 13:59:08,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 14:02:13,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 14:03:23,VR2W-113963,A69-9002-13789,,1148105,19.4047,m
2013-04-24 14:06:59,VR2W-113963,A69-9002-13789,,1148105,17.8887,m
2013-04-24 14:17:21,VR2W-113963,A69-9002-13789,,1148105,18.1919,m
2013-04-24 14:21:05,VR2W-113963,A69-9002-13789,,1148105,17.5855,m
2013-04-24 14:25:04,VR2W-113963,A69-9002-13789,,1148105,16.0695,m
2013-04-24 14:26:40,VR2W-113963,A69-9002-13789,,1148105,16.6759,m
2013-04-24 14:30:43,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 14:38:14,VR2W-113963,A69-9002-13789,,1148105,18.1919,m
2013-04-24 14:44:48,VR2W-113963,A69-9002-13789,,1148105,18.7983,m
2013-04-24 14:46:30,VR2W-113963,A69-9002-13789,,1148105,19.7079,m
2013-04-24 15:04:38,VR2W-113963,A69-9002-13789,,1148105,17.5855,m
2013-04-24 15:07:10,VR2W-113963,A69-9002-13789,,1148105,20.3143,m
2013-04-24 15:12:17,VR2W-113963,A69-9002-13789,,1148105,19.1015,m
2013-04-24 15:16:37,VR2W-113963,A69-9002-13789,,1148105,18.4951,m
2013-04-24 15:19:26,VR2W-113963,A69-9002-13789,,1148105,18.7983,m
2013-04-24 15:24:01,VR2W-113963,A69-9002-13789,,1148105,17.8887,m
2013-04-24 15:24:59,VR2W-113963,A69-9002-13789,,1148105,18.4951,m
2013-04-24 15:31:10,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 15:32:06,VR2W-113963,A69-9002-13789,,1148105,17.8887,m
2013-04-24 15:33:01,VR2W-113963,A69-9002-13789,,1148105,18.7983,m
2013-04-24 15:33:57,VR2W-113963,A69-9002-13789,,1148105,19.1015,m
2013-04-24 15:34:52,VR2W-113963,A69-9002-13789,,1148105,20.0111,m
2013-04-24 15:40:02,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 15:41:32,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 15:44:20,VR2W-113963,A69-9002-13789,,1148105,19.1015,m
2013-04-24 15:45:42,VR2W-113963,A69-9002-13789,,1148105,18.7983,m
2013-04-24 15:52:17,VR2W-113963,A69-9002-13789,,1148105,16.0695,m
2013-04-24 15:53:29,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 15:57:35,VR2W-113963,A69-9002-13789,,1148105,17.8887,m
2013-04-24 15:58:44,VR2W-113963,A69-9002-13789,,1148105,18.1919,m
2013-04-24 16:03:06,VR2W-113963,A69-9002-13789,,1148105,20.3143,m
2013-04-24 16:08:38,VR2W-113963,A69-9002-13789,,1148105,13.9471,m
2013-04-24 16:12:16,VR2W-113963,A69-9002-13789,,1148105,14.8567,m
2013-04-24 16:21:56,VR2W-113963,A69-9002-13789,,1148105,18.1919,m
2013-04-24 16:27:13,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 16:31:48,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 16:33:01,VR2W-113963,A69-9002-13789,,1148105,16.6759,m
2013-04-24 17:06:43,VR2W-113963,A69-9002-13789,,1148105,17.5855,m
2013-04-24 17:46:01,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 17:48:29,VR2W-113963,A69-9002-13789,,1148105,18.4951,m
2013-04-24 17:49:41,VR2W-113963,A69-9002-13789,,1148105,19.1015,m
2013-04-24 17:54:01,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 17:55:25,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 17:57:38,VR2W-113963,A69-9002-13789,,1148105,16.0695,m
2013-04-24 18:01:30,VR2W-113963,A69-9002-13789,,1148105,16.0695,m
2013-04-24 18:06:21,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 18:07:39,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 18:09:18,VR2W-113963,A69-9002-13789,,1148105,17.5855,m
2013-04-24 18:10:54,VR2W-113963,A69-9002-13789,,1148105,17.8887,m
2013-04-24 18:22:01,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 18:27:35,VR2W-113963,A69-9002-13789,,1148105,16.6759,m
2013-04-24 18:31:12,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 18:32:24,VR2W-113963,A69-9002-13789,,1148105,16.9791,m
2013-04-24 18:36:24,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 18:37:23,VR2W-113963,A69-9002-13789,,1148105,16.6759,m
2013-04-24 18:39:40,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 18:42:24,VR2W-113963,A69-9002-13789,,1148105,16.3727,m
2013-04-24 18:48:33,VR2W-113963,A69-9002-13789,,1148105,15.4631,m
2013-04-24 18:53:48,VR2W-113963,A69-9002-13789,,1148105,14.8567,m
2013-04-24 18:55:06,VR2W-113963,A69-9002-13789,,1148105,16.0695,m
2013-04-24 19:05:23,VR2W-113963,A69-9002-13789,,1148105,14.2503,m
2013-04-24 19:06:45,VR2W-113963,A69-9002-13789,,1148105,15.1599,m
2013-04-24 19:08:44,VR2W-113963,A69-9002-13789,,1148105,14.2503,m
2013-04-24 19:09:53,VR2W-113963,A69-9002-13789,,1148105,14.2503,m
2013-04-24 19:13:21,VR2W-113963,A69-9002-13789,,1148105,13.9471,m
2013-04-24 19:14:34,VR2W-113963,A69-9002-13789,,1148105,13.6439,m
2013-04-24 19:17:23,VR2W-113963,A69-9002-13789,,1148105,17.2823,m
2013-04-24 19:19:03,VR2W-113963,A69-9002-13789,,1148105,15.1599,m
2013-04-24 19:20:39,VR2W-113963,A69-9002-13789,,1148105,15.4631,m
2013-04-24 19:22:04,VR2W-113963,A69-9002-13789,,1148105,15.1599,m
2013-04-24 19:26:53,VR2W-113963,A69-9002-13789,,1148105,10.9151,m
2013-04-24 19:28:16,VR2W-113963,A69-9002-13789,,1148105,10.0055,m
2013-04-24 19:29:18,VR2W-113963,A69-9002-13789,,1148105,7.5799,m
2013-04-24 19:30:27,VR2W-113963,A69-9002-13789,,1148105,6.9735,m
2013-04-24 19:32:49,VR2W-113963,A69-9002-13789,,1148105,3.6383,m
2013-04-24 19:37:20,VR2W-113963,A69-9002-13789,,1148105,2.4255,m
2013-04-24 19:39:32,VR2W-113963,A69-9002-13789,,1148105,6.0639,m
2013-04-24 19:41:58,VR2W-113963,A69-9002-13789,,1148105,7.8831,m
2013-04-24 19:43:06,VR2W-113963,A69-9002-13789,,1148105,6.6703,m
2013-04-24 19:50:21,VR2W-113963,A69-9002-13789,,1148105,1.2127,m
2013-04-24 20:17:15,VR2W-113963,A69-9002-13789,,1148105,-0.000099999999999989,m
2013-04-24 21:07:29,VR2W-113963,A69-9002-13789,,1148105,0.3031,m
2013-04-24 21:08:54,VR2W-113963,A69-9002-13789,,1148105,0.3031,m
2013-04-24 21:50:16,VR2W-113963,A69-9002-13789,,1148105,0.6063,m
2013-04-24 21:51:35,VR2W-113963,A69-9002-13789,,1148105,-0.000099999999999989,m
